Season,Race,Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,Driver Rating
2020,2,Reed Sorenson,36,36,34,32,36,34,3,11,8,0,0,0,0,0,0,0,253,31.8
2020,2,Garrett Smithley,34,37,35,34,38,37,1,7,6,0,0,0,0,0,0,0,252,25.5
2020,2,Michael McDowell,28,38,36,19,38,36,-14,21,35,0,0,1,0,0,0,0,245,37.6
2020,2,Ryan Preece,20,26,37,2,28,23,8,148,140,9,6.1,0,13,4.9,0,0,222,49
2020,2,Timmy Hill,38,35,38,35,38,36,-1,5,6,0,0,2,0,0,0,0,175,25.4
2020,1,Denny Hamlin,21,1,1,1,40,13,1,125,124,84,67.2,8,140,67,79,37.8,209,101.6
2020,1,Ryan Blaney,27,9,2,1,38,12,13,279,266,202,72.4,3,158,75.6,4,1.9,209,89.2
2020,1,Chris Buescher,19,15,3,1,39,13,26,290,264,202,69.7,3,157,75.1,0,0,209,90.3
2020,1,David Ragan,30,21,4,1,40,19,10,175,165,31,17.7,7,45,21.5,0,0,209,83.7
2020,1,Kevin Harvick,10,32,5,1,38,20,-13,134,147,78,58.2,2,97,46.4,0,0,209,68
2020,1,Clint Bowyer,29,30,6,1,40,28,0,104,104,35,33.6,2,36,17.2,0,0,209,58.2
2020,1,Brendan Gaughan,39,28,7,3,40,29,19,103,84,17,16.5,4,16,7.7,0,0,209,52.9
2020,1,Corey LaJoie,36,33,8,1,40,26,20,132,112,20,15.2,1,33,15.8,1,0.5,209,57.3
2020,1,Ryan Newman,7,19,9,1,31,13,8,199,191,96,48.2,7,118,56.5,15,7.2,209,82.2
2020,1,Kyle Larson,8,24,10,1,38,23,-30,123,153,42,34.1,3,37,17.7,0,0,209,63.8
2020,1,John Hunter Nemechek,23,26,11,1,40,23,-21,140,161,18,12.9,7,22,10.5,0,0,209,69.1
2020,1,Austin Dillon,13,12,12,1,31,16,-13,241,254,158,65.6,6,85,40.7,0,0,209,81.1
2020,1,Justin Haley,33,29,13,1,40,26,13,133,120,11,8.3,7,14,6.7,0,0,209,60.6
2020,1,Michael McDowell,26,27,14,1,39,23,17,138,121,33,23.9,11,43,20.6,1,0.5,209,64.8
2020,1,Bubba Wallace,11,22,15,2,40,26,-31,114,145,30,26.3,9,22,10.5,0,0,209,63.3
2020,1,Brennan Poole,34,35,16,8,40,32,-2,74,76,1,1.4,3,8,3.8,0,0,209,38.8
2020,1,Chase Elliott,25,5,17,1,34,11,39,269,230,181,67.3,6,152,72.7,23,11,209,95.5
2020,1,Erik Jones,14,23,18,1,40,23,-36,146,182,74,50.7,6,56,26.8,0,0,208,61.6
2020,1,Matt DiBenedetto,16,13,19,1,30,16,12,248,236,166,66.9,7,131,62.7,0,0,207,77.9
2020,1,"Ricky Stenhouse, Jr.",1,2,20,1,36,11,-14,187,201,141,75.4,1,154,73.7,24,11.7,206,84.8
2020,1,Christopher Bell,17,10,21,1,40,19,-1,228,229,173,75.9,4,113,54.1,0,0,205,68.4
2020,1,Aric Almirola,5,31,22,1,35,16,-8,205,213,128,62.4,1,109,52.2,6,2.9,205,67.4
2020,1,Joey Gase,37,37,23,1,40,34,-45,58,103,2,3.5,0,3,1.4,0,0,203,34.3
2020,1,Alex Bowman,2,14,24,1,30,14,-17,230,247,170,73.9,3,122,58.4,3,1.5,203,86.7
2020,1,Ross Chastain,20,6,25,1,34,15,7,204,197,119,58.3,4,103,49.3,0,0,201,73.3
2020,1,Joey Logano,3,11,26,1,35,9,6,254,248,228,89.8,4,187,89.5,6,3,200,91
2020,1,Timmy Hill,32,36,27,1,40,26,48,175,127,24,13.7,4,29,13.9,0,0,200,50.1
2020,1,Tyler Reddick,22,17,28,1,35,18,37,245,208,89,36.3,7,51,24.4,0,0,199,73.4
2020,1,Ryan Preece,31,20,29,2,38,21,-4,186,190,87,46.8,4,48,23,0,0,198,56.8
2020,1,Ty Dillon,24,18,30,1,31,15,31,271,240,158,58.3,9,123,58.9,0,0,198,79.6
2020,1,Reed Sorenson,40,34,31,3,40,30,18,113,95,3,2.6,4,8,3.8,0,0,192,42.9
2020,1,"Martin Truex, Jr.",15,4,32,1,40,22,2,88,86,32,36.4,9,75,35.9,0,0,186,68
2020,1,Kurt Busch,18,16,33,1,38,17,14,259,245,182,70.3,6,97,46.4,0,0,184,77
2020,1,Kyle Busch,28,3,34,1,40,17,-35,113,148,88,77.9,0,114,54.6,14,7.6,184,76.5
2020,1,Jimmie Johnson,6,8,35,1,39,13,41,276,235,198,71.7,4,150,71.8,3,1.6,184,94.3
2020,1,Brad Keselowski,9,7,36,1,19,11,-14,203,217,184,90.6,0,179,85.7,30,16.4,183,89.7
2020,1,Cole Custer,12,25,37,1,35,24,-61,99,160,56,56.6,1,42,20.1,0,0,174,60.9
2020,1,B.J. McLeod,38,38,38,3,40,34,-1,52,53,0,0,2,6,2.9,0,0,105,29.7
2020,1,Quin Houff,35,39,39,2,40,33,-27,60,87,12,20,0,8,3.8,0,0,89,33.2
2020,1,William Byron,4,40,40,1,30,32,-7,47,54,34,72.3,0,44,21.1,0,0,58,64.2
2019,36,Kyle Busch,4,1,1,1,12,2,2,47,45,36,76.6,30,267,100,120,44.9,267,138.7
2019,36,"Martin Truex, Jr.",3,13,2,1,13,3,1,68,67,47,69.1,61,267,100,103,38.6,267,130.6
2019,36,Erik Jones,16,9,3,3,36,10,8,118,110,59,50,6,221,82.8,0,0,267,99.4
2019,36,Kevin Harvick,2,3,4,1,17,4,1,76,75,60,78.9,37,265,99.3,41,15.4,267,117.3
2019,36,Joey Logano,5,11,5,3,25,8,-2,89,91,57,64,1,265,99.3,0,0,267,98.2
2019,36,Clint Bowyer,10,8,6,4,19,8,6,103,97,74,71.8,4,266,99.6,0,0,267,99.8
2019,36,Ryan Newman,15,15,7,7,28,14,9,109,100,37,33.9,2,218,81.6,0,0,267,88
2019,36,Austin Dillon,22,6,8,4,27,10,14,113,99,63,55.8,2,259,97,0,0,267,93.3
2019,36,Alex Bowman,12,18,9,9,30,16,4,116,112,32,27.6,0,118,44.2,0,0,267,84
2019,36,Denny Hamlin,1,5,10,1,19,6,-15,91,106,53,58.2,17,249,93.3,2,0.7,267,107.3
2019,36,Ryan Blaney,7,7,11,3,21,8,-4,93,97,54,58.1,19,245,92.1,0,0,266,101.5
2019,36,Daniel Hemric,25,12,12,2,28,14,11,116,105,53,45.7,0,192,72.2,0,0,266,80.3
2019,36,Jimmie Johnson,18,4,13,3,19,9,6,102,96,63,61.8,2,264,99.2,0,0,266,90.1
2019,36,Daniel Suarez,17,14,14,3,32,16,5,130,125,23,17.7,2,115,43.2,0,0,266,75.3
2019,36,Chase Elliott,11,16,15,6,27,16,0,129,129,36,27.9,7,78,29.3,0,0,266,81.8
2019,36,Chris Buescher,20,19,16,4,32,19,0,125,125,22,17.6,1,29,10.9,0,0,266,67.1
2019,36,Paul Menard,19,20,17,13,36,20,-5,107,112,16,15,1,29,10.9,0,0,266,65.2
2019,36,Brad Keselowski,8,17,18,5,34,17,-16,108,124,29,26.9,1,92,34.7,0,0,265,69.6
2019,36,"Ricky Stenhouse, Jr.",23,23,19,1,30,22,5,112,107,11,9.8,5,9,3.4,1,0.4,265,64.2
2019,36,Matt DiBenedetto,21,24,20,10,33,22,4,103,99,8,7.8,0,7,2.6,0,0,265,60.7
2019,36,Kurt Busch,13,22,21,3,34,18,-1,115,116,26,22.6,0,77,29.1,0,0,265,69.5
2019,36,Aric Almirola,14,21,22,10,31,20,-8,93,101,14,15.1,0,36,13.6,0,0,264,66.2
2019,36,John Hunter Nemechek,30,27,23,4,35,27,-3,76,79,7,9.2,7,10,3.8,0,0,264,50.2
2019,36,Ty Dillon,24,29,24,20,38,28,0,58,58,0,0,0,0,0,0,0,263,49.2
2019,36,Ryan Preece,26,33,25,2,33,27,0,86,86,6,7,3,4,1.5,0,0,263,53.7
2019,36,Michael McDowell,28,25,26,6,36,25,-2,93,95,3,3.2,11,2,0.8,0,0,263,53.1
2019,36,David Ragan,31,28,27,3,34,28,3,82,79,6,7.3,8,12,4.6,0,0,263,52.1
2019,36,Landon Cassill,33,31,28,7,36,31,9,83,74,4,4.8,0,0,0,0,0,262,41.3
2019,36,Drew Herring,37,32,29,12,38,32,9,73,64,3,4.1,0,0,0,0,0,262,40.3
2019,36,J.J. Yeley,34,34,30,9,35,32,3,62,59,5,8.1,0,1,0.4,0,0,262,40.8
2019,36,Corey LaJoie,29,30,31,20,38,32,5,52,47,0,0,2,0,0,0,0,261,41.5
2019,36,B.J. McLeod,39,35,32,27,40,35,12,53,41,0,0,0,0,0,0,0,256,33.2
2019,36,Timmy Hill,40,39,33,33,40,39,4,12,8,0,0,0,0,0,0,0,248,28
2019,36,Bubba Wallace,27,26,34,13,40,29,-6,74,80,1,1.4,0,0,0,0,0,243,46.7
2019,36,Ross Chastain,36,40,35,11,40,37,0,48,48,5,10.4,1,1,0.4,0,0,242,34.9
2019,36,Josh Bilicki,38,38,36,33,40,38,1,18,17,0,0,0,0,0,0,0,240,26.2
2019,36,Reed Sorenson,35,37,37,30,38,37,-1,33,34,0,0,0,0,0,0,0,236,27.3
2019,36,Joe Nemechek,32,36,38,31,39,36,-11,36,47,0,0,0,0,0,0,0,227,29.3
2019,36,William Byron,9,10,39,8,22,16,-19,114,133,67,58.8,1,200,93,0,0,215,72.6
2019,36,Kyle Larson,6,2,40,2,19,11,-29,51,80,31,60.8,20,207,99,0,0,209,96.8
2019,35,Denny Hamlin,3,2,1,1,5,2,3,17,14,17,100,99,311,99.7,142,45.5,312,147.3
2019,35,Kyle Busch,1,3,2,1,13,3,4,30,26,19,63.3,43,311,99.7,69,22.1,312,126.5
2019,35,Ryan Blaney,10,6,3,1,16,5,7,41,34,26,63.4,12,309,99,0,0,312,110.4
2019,35,Kyle Larson,5,7,4,2,13,6,5,44,39,31,70.5,1,311,99.7,0,0,312,102.7
2019,35,Kevin Harvick,7,8,5,4,17,7,6,42,36,32,76.2,9,308,98.7,0,0,312,102.2
2019,35,"Martin Truex, Jr.",4,5,6,3,16,6,-3,37,40,29,78.4,44,311,99.7,0,0,312,110.2
2019,35,Erik Jones,9,19,7,5,19,11,0,46,46,33,71.7,3,249,79.8,0,0,312,89.5
2019,35,Clint Bowyer,13,12,8,4,15,10,2,37,35,28,75.7,1,311,99.7,0,0,312,95.6
2019,35,Joey Logano,2,1,9,1,16,5,-5,33,38,21,63.6,27,308,98.7,93,29.8,312,112.2
2019,35,Brad Keselowski,12,10,10,1,19,10,6,52,46,29,55.8,4,296,94.9,3,1,312,90.6
2019,35,Kurt Busch,8,9,11,1,22,12,-1,54,55,32,59.3,0,230,73.7,4,1.3,312,87.2
2019,35,Paul Menard,19,16,12,11,21,17,-2,60,62,18,30,0,133,42.6,0,0,312,73.8
2019,35,Matt DiBenedetto,16,21,13,4,22,15,5,59,54,35,59.3,3,250,80.1,0,0,312,80.3
2019,35,Jimmie Johnson,22,15,14,3,22,16,-2,55,57,31,56.4,0,106,34,0,0,312,75.3
2019,35,Daniel Suarez,15,14,15,7,26,15,6,65,59,29,44.6,10,143,45.8,0,0,312,76.6
2019,35,Chris Buescher,17,18,16,10,25,20,-1,49,50,7,14.3,0,5,1.6,0,0,311,66
2019,35,William Byron,18,11,17,2,25,14,-3,41,44,20,48.8,2,222,71.4,0,0,311,80.5
2019,35,Ryan Newman,20,13,18,11,25,16,-6,51,57,16,31.4,7,150,48.2,0,0,311,73.4
2019,35,"Ricky Stenhouse, Jr.",24,25,19,3,32,22,11,53,42,8,15.1,0,11,3.5,0,0,311,66.5
2019,35,Ty Dillon,29,22,20,8,29,22,4,53,49,5,9.4,1,7,2.3,0,0,311,59.1
2019,35,Daniel Hemric,27,17,21,4,29,20,2,60,58,9,15,3,16,5.1,0,0,311,60.9
2019,35,Aric Almirola,11,20,22,8,22,15,-9,49,58,13,26.5,0,191,61.6,0,0,310,72.8
2019,35,Alex Bowman,14,26,23,14,27,22,-4,31,35,3,9.7,0,11,3.5,0,0,310,60.2
2019,35,Austin Dillon,28,24,24,20,30,25,-4,41,45,0,0,0,0,0,0,0,309,53.7
2019,35,Bubba Wallace,23,29,25,23,30,28,-4,12,16,0,0,0,0,0,0,0,308,48.2
2019,35,Ryan Preece,25,23,26,21,31,25,-5,38,43,0,0,0,0,0,0,0,307,51.3
2019,35,John Hunter Nemechek,26,28,27,22,31,25,-7,34,41,0,0,0,0,0,0,0,307,49.8
2019,35,Ross Chastain,32,30,28,26,34,30,4,15,11,0,0,0,0,0,0,0,307,40.2
2019,35,J.J. Yeley,39,32,29,29,39,31,6,14,8,0,0,0,0,0,0,0,306,39.5
2019,35,Michael McDowell,21,36,30,21,36,30,-9,24,33,0,0,2,0,0,0,0,306,44.3
2019,35,Garrett Smithley,35,35,31,30,37,34,2,12,10,0,0,0,0,0,0,0,304,33
2019,35,Bayley Currey,34,34,32,31,36,33,5,18,13,0,0,0,0,0,0,0,304,34.2
2019,35,Landon Cassill,33,33,33,32,36,34,2,14,12,0,0,0,0,0,0,0,303,33.3
2019,35,Joe Nemechek,36,37,34,34,38,36,1,6,5,0,0,1,0,0,0,0,296,29.1
2019,35,Corey LaJoie,31,31,35,28,35,32,-2,13,15,0,0,0,0,0,0,0,294,38
2019,35,David Ragan,30,27,36,22,37,30,-9,13,22,0,0,2,0,0,0,0,261,43
2019,35,Reed Sorenson,37,39,37,35,39,38,2,5,3,0,0,1,0,0,0,0,226,24.9
2019,35,Joey Gase,38,38,38,36,39,38,-3,2,5,0,0,0,0,0,0,0,170,24.7
2019,35,Chase Elliott,6,4,39,1,8,20,1,15,14,15,100,4,165,100,0,0,165,91.3
2019,34,Kevin Harvick,1,5,1,1,22,6,38,97,59,68,70.1,67,298,89.2,119,35.6,334,136.3
2019,34,Aric Almirola,6,1,2,1,30,4,-1,86,87,53,61.6,50,315,94.3,62,18.6,334,132.2
2019,34,Daniel Suarez,7,8,3,1,32,7,-15,85,100,48,56.5,21,283,84.7,25,7.5,334,119.9
2019,34,Joey Logano,11,6,4,1,34,9,36,125,89,78,62.4,9,298,89.2,5,1.5,334,103.9
2019,34,Alex Bowman,5,7,5,1,31,10,3,113,110,65,57.5,15,287,85.9,11,3.3,334,103.7
2019,34,"Martin Truex, Jr.",17,20,6,2,34,13,9,103,94,47,45.6,1,206,61.7,0,0,334,89.1
2019,34,Kyle Busch,12,10,7,1,28,9,19,98,79,64,65.3,14,262,78.4,18,5.4,334,99.8
2019,34,Ryan Blaney,15,12,8,4,28,13,26,137,111,69,50.4,1,252,75.4,0,0,334,86.4
2019,34,Kurt Busch,4,14,9,1,26,10,3,103,100,73,70.9,24,271,81.1,1,0.3,334,97.8
2019,34,Erik Jones,2,2,10,1,27,7,8,100,92,67,67,14,313,93.7,9,2.7,334,106.8
2019,34,Clint Bowyer,24,13,11,1,33,13,21,107,86,51,47.7,9,243,72.8,36,10.8,334,84.6
2019,34,Kyle Larson,13,4,12,2,21,11,26,139,113,83,59.7,16,280,83.8,0,0,334,91
2019,34,Austin Dillon,21,18,13,2,33,14,16,133,117,67,50.4,1,204,61.1,0,0,334,77.9
2019,34,Matt DiBenedetto,10,16,14,2,32,14,3,112,109,52,46.4,0,219,65.6,0,0,334,80.3
2019,34,Ryan Newman,25,21,15,3,36,17,-13,110,123,35,31.8,0,143,42.9,0,0,333,71.7
2019,34,Daniel Hemric,16,23,16,4,31,19,-19,114,133,35,30.7,0,59,17.7,0,0,333,65.5
2019,34,William Byron,18,9,17,1,26,12,-6,84,90,47,56,5,202,60.7,8,2.4,333,86.2
2019,34,Ty Dillon,19,19,18,11,38,21,2,111,109,10,9,0,23,6.9,0,0,333,59.5
2019,34,Chris Buescher,20,15,19,3,34,17,-2,125,127,55,44,1,107,32.1,0,0,333,67.2
2019,34,Paul Menard,31,11,20,3,32,14,10,112,102,40,35.7,1,202,60.7,0,0,333,71.2
2019,34,John Hunter Nemechek,29,24,21,10,36,23,-29,79,108,5,6.3,0,16,4.8,0,0,333,55.5
2019,34,Parker Kligerman,30,26,22,13,30,24,-27,57,84,4,7,0,12,3.6,0,0,332,51
2019,34,Ryan Preece,28,17,23,4,37,17,5,116,111,42,36.2,1,124,37.5,0,0,331,65.4
2019,34,Bubba Wallace,22,22,24,9,32,22,-11,78,89,15,19.2,1,34,10.3,0,0,331,56.9
2019,34,Michael McDowell,27,33,25,7,36,27,-21,35,56,10,28.6,2,38,11.6,0,0,329,61
2019,34,J.J. Yeley,34,27,26,14,35,26,-30,41,71,2,4.9,1,1,0.3,0,0,329,46.7
2019,34,Landon Cassill,32,30,27,20,37,28,0,29,29,0,0,2,0,0,0,0,328,43.1
2019,34,Denny Hamlin,3,29,28,3,35,24,5,38,33,23,60.5,3,78,23.8,0,0,328,74.4
2019,34,Joe Nemechek,38,31,29,23,39,31,5,22,17,0,0,1,0,0,0,0,327,36.9
2019,34,Josh Bilicki,39,34,30,21,39,32,-5,9,14,0,0,0,0,0,0,0,323,36
2019,34,Ross Chastain,35,35,31,30,39,34,0,9,9,0,0,1,0,0,0,0,319,30.2
2019,34,Chase Elliott,14,37,32,12,40,35,6,14,8,8,57.1,0,8,2.6,0,0,312,32.7
2019,34,Quin Houff,37,32,33,19,37,32,-2,16,18,0,0,0,0,0,0,0,202,36.5
2019,34,Jimmie Johnson,23,3,34,1,29,20,12,87,75,32,36.8,11,142,71.4,40,20.1,199,91
2019,34,David Ragan,26,25,35,9,35,29,-41,54,95,8,14.8,0,15,7.9,0,0,189,45.7
2019,34,Garrett Smithley,36,28,36,19,38,32,-16,26,42,0,0,1,0,0,0,0,188,39.8
2019,34,Timmy Hill,40,36,37,23,40,36,-8,3,11,0,0,1,0,0,0,0,156,26.8
2019,34,Corey LaJoie,33,38,38,30,38,37,0,7,7,0,0,3,0,0,0,0,67,30.2
2019,34,Brad Keselowski,8,39,39,5,30,35,-1,25,26,10,40,0,24,46.2,0,0,52,37.2
2019,34,"Ricky Stenhouse, Jr.",9,40,40,4,20,35,-1,18,19,18,100,1,51,98.1,0,0,52,43.3
2019,33,"Martin Truex, Jr.",3,1,1,1,3,1,2,3,1,3,100,142,500,100,464,92.8,500,149.7
2019,33,William Byron,11,4,2,2,11,5,11,26,15,24,92.3,49,500,100,0,0,500,115.5
2019,33,Brad Keselowski,15,8,3,3,17,9,13,44,31,44,100,0,498,99.6,0,0,500,101.5
2019,33,Denny Hamlin,1,7,4,1,8,5,8,18,10,18,100,46,500,100,30,6,500,115.1
2019,33,Ryan Blaney,6,2,5,2,6,3,-5,11,16,11,100,21,500,100,0,0,500,116.5
2019,33,Kurt Busch,25,17,6,6,27,15,20,58,38,28,48.3,0,245,49,0,0,500,82.3
2019,33,Kevin Harvick,22,16,7,5,22,11,7,38,31,28,73.7,3,454,90.8,0,0,500,91.1
2019,33,Joey Logano,10,3,8,2,19,6,-7,38,45,37,97.4,19,487,97.4,0,0,500,104.1
2019,33,Kyle Larson,14,13,9,1,18,14,3,45,42,38,84.4,2,387,77.4,6,1.2,500,81.3
2019,33,Ryan Newman,35,14,10,6,35,15,5,43,38,26,60.5,11,273,54.6,0,0,500,79.5
2019,33,David Ragan,17,27,11,11,29,24,-2,38,40,8,21.1,0,29,5.8,0,0,500,57.8
2019,33,Chris Buescher,20,20,12,9,25,17,0,54,54,22,40.7,0,165,33,0,0,500,69.5
2019,33,Bubba Wallace,26,21,13,6,26,18,28,75,47,24,32,6,189,37.8,0,0,500,72.4
2019,33,Kyle Busch,13,5,14,4,19,9,3,39,36,39,100,24,490,98,0,0,500,94.3
2019,33,"Ricky Stenhouse, Jr.",16,18,15,11,32,19,0,48,48,16,33.3,1,139,27.8,0,0,500,64.5
2019,33,Matt DiBenedetto,12,11,16,10,21,14,4,42,38,27,64.3,3,363,72.6,0,0,500,76
2019,33,Daniel Hemric,18,24,17,15,27,22,-3,31,34,1,3.2,1,8,1.6,0,0,500,59.5
2019,33,Corey LaJoie,36,23,18,13,36,23,-6,25,31,3,12,0,9,1.8,0,0,500,51.8
2019,33,Ryan Preece,21,22,19,1,28,21,-3,47,50,13,27.7,0,43,8.6,0,0,500,55.3
2019,33,Erik Jones,8,10,20,6,29,17,-25,28,53,19,67.9,11,256,51.3,0,0,499,79
2019,33,Paul Menard,28,28,21,21,37,27,12,28,16,0,0,1,0,0,0,0,499,50.4
2019,33,Austin Dillon,23,12,22,8,28,18,-13,43,56,19,44.2,2,138,27.7,0,0,499,62.1
2019,33,Michael McDowell,5,19,23,5,28,22,-25,27,52,2,7.4,1,18,3.6,0,0,499,51.4
2019,33,Ty Dillon,27,29,24,20,30,26,2,25,23,0,0,0,0,0,0,0,498,49.2
2019,33,Matt Crafton,29,31,25,25,38,31,2,22,20,0,0,0,0,0,0,0,495,37.5
2019,33,Landon Cassill,30,32,26,25,34,30,-5,17,22,0,0,0,0,0,0,0,495,40.5
2019,33,B.J. McLeod,38,34,27,27,38,33,0,12,12,0,0,0,0,0,0,0,494,33.5
2019,33,J.J. Yeley,32,33,28,25,36,32,-10,20,30,0,0,0,0,0,0,0,494,35.8
2019,33,Ross Chastain,33,30,29,29,38,32,16,31,15,0,0,3,0,0,0,0,494,37.1
2019,33,Alex Bowman,19,26,30,10,30,23,-11,38,49,4,10.5,5,32,6.5,0,0,494,55.2
2019,33,Daniel Suarez,9,9,31,2,33,15,-13,26,39,26,100,4,373,76.4,0,0,488,71.3
2019,33,Garrett Smithley,34,36,32,32,38,35,1,4,3,0,0,1,0,0,0,0,487,27.5
2019,33,Reed Sorenson,31,35,33,30,35,34,-9,6,15,0,0,0,0,0,0,0,452,33.3
2019,33,Timmy Hill,37,37,34,34,38,37,2,4,2,0,0,2,0,0,0,0,450,26.6
2019,33,Clint Bowyer,7,25,35,2,29,15,-19,29,48,19,65.5,19,248,55.2,0,0,449,89.2
2019,33,Chase Elliott,2,38,36,2,38,28,27,39,12,12,30.8,27,139,31.2,0,0,445,68.9
2019,33,Aric Almirola,4,6,37,3,16,14,-2,24,26,24,100,18,362,99.7,0,0,363,81.6
2019,33,Jimmie Johnson,24,15,38,11,24,21,18,42,24,17,40.5,9,155,42.9,0,0,361,60.6
2019,32,Denny Hamlin,23,1,1,1,30,5,26,78,52,46,59,26,256,92.4,153,55.2,277,140
2019,32,Chase Elliott,14,4,2,1,22,6,10,73,63,52,71.2,7,273,98.6,4,1.4,277,112.2
2019,32,Kyle Busch,18,14,3,2,25,7,45,109,64,77,70.6,34,249,89.9,0,0,277,114.6
2019,32,Kurt Busch,15,16,4,4,25,14,12,114,102,59,51.8,1,190,68.6,0,0,277,90.4
2019,32,William Byron,25,5,5,1,27,8,28,113,85,74,65.5,14,253,91.3,1,0.4,277,103.8
2019,32,"Martin Truex, Jr.",11,2,6,1,26,6,11,101,90,71,70.3,22,267,96.4,33,11.9,277,121.7
2019,32,Erik Jones,20,11,7,2,23,8,15,123,108,88,71.5,25,267,96.4,0,0,277,105
2019,32,Clint Bowyer,21,10,8,1,31,13,-3,117,120,51,43.6,0,209,75.5,0,0,277,88
2019,32,Kevin Harvick,40,6,9,3,40,13,23,116,93,43,37.1,2,194,70,0,0,277,89.3
2019,32,Jimmie Johnson,12,24,10,3,29,15,-17,104,121,59,56.7,1,181,65.3,0,0,277,82.6
2019,32,Alex Bowman,16,17,11,1,29,18,1,117,116,52,44.4,3,116,41.9,7,2.5,277,76.2
2019,32,Ryan Preece,28,18,12,4,30,22,2,106,104,30,28.3,1,33,11.9,0,0,277,65.1
2019,32,Chris Buescher,26,13,13,2,29,18,-3,106,109,25,23.6,0,52,18.8,0,0,277,73.3
2019,32,Kyle Larson,5,19,14,1,24,8,18,95,77,69,72.6,45,243,87.7,60,21.7,277,107.2
2019,32,Matt DiBenedetto,27,21,15,5,32,19,17,133,116,26,19.5,0,36,13,0,0,277,70.5
2019,32,"Ricky Stenhouse, Jr.",19,20,16,1,33,18,1,127,126,26,20.5,5,61,22,1,0.4,277,68.8
2019,32,Joey Logano,29,9,17,1,34,13,14,116,102,37,31.9,4,209,75.5,4,1.4,277,84.4
2019,32,Paul Menard,22,7,18,7,33,15,-4,104,108,38,36.5,2,169,61,0,0,277,74.2
2019,32,Brad Keselowski,4,12,19,1,29,13,-26,102,128,50,49,4,157,56.7,2,0.7,277,82.1
2019,32,Austin Dillon,9,26,20,2,27,21,-8,86,94,19,22.1,2,22,7.9,0,0,277,62.5
2019,32,Ryan Blaney,3,3,21,1,28,7,-8,73,81,46,63,28,244,88.1,2,0.7,277,100.7
2019,32,Ty Dillon,24,25,22,4,29,24,-6,53,59,15,28.3,1,17,6.2,0,0,276,55.4
2019,32,Aric Almirola,13,15,23,9,31,18,-12,87,99,25,28.7,4,126,46,0,0,274,72.6
2019,32,Michael McDowell,6,27,24,6,31,27,-28,51,79,3,5.9,0,3,1.1,0,0,274,49.8
2019,32,Matt Tifft,17,28,25,13,31,27,-9,56,65,6,10.7,0,3,1.1,0,0,273,51.5
2019,32,David Ragan,2,31,26,2,40,31,-28,31,59,4,12.9,3,6,2.2,0,0,273,40.7
2019,32,Ross Chastain,33,30,27,21,34,30,8,35,27,0,0,0,0,0,0,0,272,45
2019,32,Corey LaJoie,31,29,28,10,33,28,3,51,48,11,21.6,1,13,4.8,0,0,272,49.9
2019,32,Parker Kligerman,32,34,29,18,35,32,1,37,36,0,0,1,0,0,0,0,271,44.6
2019,32,J.J. Yeley,36,32,30,23,36,32,3,36,33,0,0,0,0,0,0,0,271,39.7
2019,32,Daniel Hemric,1,22,31,1,28,18,-28,102,130,21,20.6,1,69,25.6,4,1.5,270,62.5
2019,32,Daniel Suarez,8,8,32,1,24,10,-2,90,92,47,52.2,6,199,73.7,6,2.2,270,82.4
2019,32,Reed Sorenson,34,35,33,33,39,35,0,11,11,0,0,0,0,0,0,0,268,32.5
2019,32,Garrett Smithley,35,36,34,34,38,36,1,10,9,0,0,0,0,0,0,0,267,32.7
2019,32,Bubba Wallace,10,23,35,5,34,21,-19,101,120,17,16.8,1,31,11.8,0,0,263,53.1
2019,32,Josh Bilicki,37,37,36,35,39,37,3,9,6,0,0,0,0,0,0,0,262,28.8
2019,32,Landon Cassill,30,33,37,28,36,34,-10,24,34,0,0,0,0,0,0,0,203,34.5
2019,32,Joey Gase,39,38,38,36,40,38,0,10,10,0,0,0,0,0,0,0,107,25.8
2019,32,Timmy Hill,38,39,39,38,40,39,-2,7,9,0,0,0,0,0,0,0,95,23.7
2019,32,Ryan Newman,7,40,40,7,40,38,-22,37,59,7,18.9,0,7,9.7,0,0,72,34.2
2019,31,Ryan Blaney,9,9,1,1,35,9,-30,351,381,244,69.5,6,161,85.6,35,18.6,188,112.1
2019,31,Ryan Newman,13,6,2,1,33,22,8,225,217,49,21.8,6,35,18.6,3,1.6,188,77.8
2019,31,Denny Hamlin,40,31,3,2,40,19,33,349,316,169,48.4,5,75,39.9,0,0,188,73.6
2019,31,Aric Almirola,5,1,4,1,29,14,-20,419,439,233,55.6,4,112,59.6,3,1.6,188,82.9
2019,31,Michael McDowell,22,20,5,1,29,18,-31,415,446,132,31.8,9,66,35.1,0,0,188,73.5
2019,31,Austin Dillon,20,14,6,1,25,12,-20,407,427,267,65.6,2,119,63.3,1,0.5,188,85.9
2019,31,Corey LaJoie,33,33,7,1,36,25,14,204,190,16,7.8,4,17,9,0,0,188,65.5
2019,31,Chase Elliott,1,12,8,1,27,11,-6,373,379,247,66.2,5,134,71.3,19,10.1,188,98.9
2019,31,"Ricky Stenhouse, Jr.",7,2,9,1,33,11,-10,325,335,206,63.4,3,141,75,32,17,188,95.9
